trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
146,25:12:00,25:12:00,70202,17,,0,0,54800.51533953,1
146,25:16:00,25:16:00,70212,18,,0,0,57908.92961490,1
146,25:21:00,25:21:00,70222,19,,0,0,62221.44703504,1
146,25:25:00,25:25:00,70232,20,,0,0,65411.39080849,1
146,25:31:00,25:31:00,70242,21,,0,0,71301.07093998,1
146,25:38:00,25:38:00,70262,22,,0,0,75462.29656110,1
146,25:43:00,25:43:00,70272,23,,0,0,78352.91199656,1
102,4:49:00,4:49:00,70012,1,,0,0,0.00000000,1
102,4:54:00,4:54:00,70022,2,,0,0,2521.94934933,1
102,4:59:00,4:59:00,70032,3,,0,0,7940.93034485,1
102,5:06:00,5:06:00,70042,4,,0,0,14613.27361600,1
102,5:10:00,5:10:00,70052,5,,0,0,17657.01202032,1
102,5:14:00,5:14:00,70062,6,,0,0,21733.69455401,1
102,5:19:00,5:19:00,70082,7,,0,0,26054.12325917,1
102,5:23:00,5:23:00,70092,8,,0,0,28363.63117281,1
102,5:26:00,5:26:00,70102,9,,0,0,30512.62329786,1
102,5:30:00,5:30:00,70112,10,,0,0,31879.50093918,1
102,5:33:00,5:33:00,70122,11,,0,0,35212.82110523,1
102,5:37:00,5:37:00,70132,12,,0,0,37207.99317525,1
102,5:41:00,5:41:00,70142,13,,0,0,40700.61129692,1
102,5:47:00,5:47:00,70162,14,,0,0,46301.17800911,1
102,5:51:00,5:51:00,70172,15,,0,0,48312.56032380,1
102,5:54:00,5:54:00,70192,16,,0,0,50860.83022858,1
102,5:59:00,5:59:00,70202,17,,0,0,54800.51533953,1
102,6:03:00,6:03:00,70212,18,,0,0,57908.92961490,1
102,6:08:00,6:08:00,70222,19,,0,0,62221.44703504,1
102,6:12:00,6:12:00,70232,20,,0,0,65411.39080849,1
102,6:18:00,6:18:00,70242,21,,0,0,71301.07093998,1
102,6:25:00,6:25:00,70262,22,,0,0,75462.29656121,1
108,7:37:00,7:37:00,70012,1,,0,0,0.00000000,1
108,7:42:00,7:42:00,70022,2,,0,0,2521.94934933,1
108,7:47:00,7:47:00,70032,3,,0,0,7940.93034485,1
108,7:54:00,7:54:00,70042,4,,0,0,14613.27361600,1
108,7:58:00,7:58:00,70052,5,,0,0,17657.01202032,1
108,8:02:00,8:02:00,70062,6,,0,0,21733.69455401,1
108,8:07:00,8:07:00,70082,7,,0,0,26054.12325917,1
108,8:11:00,8:11:00,70092,8,,0,0,28363.63117281,1
108,8:14:00,8:14:00,70102,9,,0,0,30512.62329786,1
108,8:17:00,8:17:00,70112,10,,0,0,31879.50093918,1
108,8:21:00,8:21:00,70122,11,,0,0,35212.82110523,1
108,8:24:00,8:24:00,70132,12,,0,0,37207.99317525,1
108,8:28:00,8:28:00,70142,13,,0,0,40700.61129692,1
108,8:34:00,8:34:00,70162,14,,0,0,46301.17800911,1
108,8:38:00,8:38:00,70172,15,,0,0,48312.56032380,1
108,8:41:00,8:41:00,70192,16,,0,0,50860.83022858,1
108,8:46:00,8:46:00,70202,17,,0,0,54800.51533953,1
108,8:50:00,8:50:00,70212,18,,0,0,57908.92961490,1
108,8:55:00,8:55:00,70222,19,,0,0,62221.44703504,1
108,9:03:00,9:03:00,70232,20,,0,0,65411.39080849,1
108,9:09:00,9:09:00,70242,21,,0,0,71301.07093998,1
108,9:17:00,9:17:00,70262,22,,0,0,75462.29656121,1
112,9:36:00,9:36:00,70012,1,,0,0,0.00000000,1
112,9:41:00,9:41:00,70022,2,,0,0,2521.94934933,1
112,9:46:00,9:46:00,70032,3,,0,0,7940.93034485,1
112,9:53:00,9:53:00,70042,4,,0,0,14613.27361600,1
112,9:57:00,9:57:00,70052,5,,0,0,17657.01202032,1
112,10:02:00,10:02:00,70062,6,,0,0,21733.69455401,1
112,10:07:00,10:07:00,70082,7,,0,0,26054.12325917,1
112,10:10:00,10:10:00,70092,8,,0,0,28363.63117281,1
112,10:14:00,10:14:00,70102,9,,0,0,30512.62329786,1
112,10:17:00,10:17:00,70112,10,,0,0,31879.50093918,1
112,10:21:00,10:21:00,70122,11,,0,0,35212.82110523,1
112,10:25:00,10:25:00,70132,12,,0,0,37207.99317525,1
112,10:30:00,10:30:00,70142,13,,0,0,40700.61129692,1
112,10:36:00,10:36:00,70162,14,,0,0,46301.17800911,1
112,10:39:00,10:39:00,70172,15,,0,0,48312.56032380,1
112,10:43:00,10:43:00,70192,16,,0,0,50860.83022858,1
112,10:48:00,10:48:00,70202,17,,0,0,54800.51533953,1
112,10:52:00,10:52:00,70212,18,,0,0,57908.92961490,1
112,10:57:00,10:57:00,70222,19,,0,0,62221.44703504,1
112,11:02:00,11:02:00,70232,20,,0,0,65411.39080849,1
112,11:08:00,11:08:00,70242,21,,0,0,71301.07093998,1
112,11:16:00,11:16:00,70262,22,,0,0,75462.29656121,1
116,11:36:00,11:36:00,70012,1,,0,0,0.00000000,1
116,11:41:00,11:41:00,70022,2,,0,0,2521.94934933,1
116,11:46:00,11:46:00,70032,3,,0,0,7940.93034485,1
116,11:53:00,11:53:00,70042,4,,0,0,14613.27361600,1
116,11:57:00,11:57:00,70052,5,,0,0,17657.01202032,1
116,12:02:00,12:02:00,70062,6,,0,0,21733.69455401,1
116,12:07:00,12:07:00,70082,7,,0,0,26054.12325917,1
116,12:10:00,12:10:00,70092,8,,0,0,28363.63117281,1
116,12:14:00,12:14:00,70102,9,,0,0,30512.62329786,1
116,12:17:00,12:17:00,70112,10,,0,0,31879.50093918,1
116,12:21:00,12:21:00,70122,11,,0,0,35212.82110523,1
116,12:25:00,12:25:00,70132,12,,0,0,37207.99317525,1
116,12:30:00,12:30:00,70142,13,,0,0,40700.61129692,1
116,12:36:00,12:36:00,70162,14,,0,0,46301.17800911,1
116,12:39:00,12:39:00,70172,15,,0,0,48312.56032380,1
116,12:43:00,12:43:00,70192,16,,0,0,50860.83022858,1
116,12:48:00,12:48:00,70202,17,,0,0,54800.51533953,1
116,12:52:00,12:52:00,70212,18,,0,0,57908.92961490,1
116,12:57:00,12:57:00,70222,19,,0,0,62221.44703504,1
116,13:02:00,13:02:00,70232,20,,0,0,65411.39080849,1
116,13:08:00,13:08:00,70242,21,,0,0,71301.07093998,1
116,13:16:00,13:16:00,70262,22,,0,0,75462.29656121,1
120,13:36:00,13:36:00,70012,1,,0,0,0.00000000,1
120,13:41:00,13:41:00,70022,2,,0,0,2521.94934933,1
120,13:46:00,13:46:00,70032,3,,0,0,7940.93034485,1
120,13:53:00,13:53:00,70042,4,,0,0,14613.27361600,1
120,13:57:00,13:57:00,70052,5,,0,0,17657.01202032,1
120,14:02:00,14:02:00,70062,6,,0,0,21733.69455401,1
120,14:07:00,14:07:00,70082,7,,0,0,26054.12325917,1
120,14:10:00,14:10:00,70092,8,,0,0,28363.63117281,1
120,14:14:00,14:14:00,70102,9,,0,0,30512.62329786,1
120,14:17:00,14:17:00,70112,10,,0,0,31879.50093918,1
120,14:21:00,14:21:00,70122,11,,0,0,35212.82110523,1
120,14:25:00,14:25:00,70132,12,,0,0,37207.99317525,1
120,14:30:00,14:30:00,70142,13,,0,0,40700.61129692,1
120,14:36:00,14:36:00,70162,14,,0,0,46301.17800911,1
120,14:39:00,14:39:00,70172,15,,0,0,48312.56032380,1
120,14:43:00,14:43:00,70192,16,,0,0,50860.83022858,1
120,14:48:00,14:48:00,70202,17,,0,0,54800.51533953,1
120,14:52:00,14:52:00,70212,18,,0,0,57908.92961490,1
120,14:57:00,14:57:00,70222,19,,0,0,62221.44703504,1
120,15:02:00,15:02:00,70232,20,,0,0,65411.39080849,1
120,15:08:00,15:08:00,70242,21,,0,0,71301.07093998,1
120,15:16:00,15:16:00,70262,22,,0,0,75462.29656121,1
136,20:50:00,20:50:00,70012,1,,0,0,0.00000000,1
136,20:55:00,20:55:00,70022,2,,0,0,2521.94934933,1
136,21:00:00,21:00:00,70032,3,,0,0,7940.93034485,1
136,21:07:00,21:07:00,70042,4,,0,0,14613.27361600,1
136,21:11:00,21:11:00,70052,5,,0,0,17657.01202032,1
136,21:16:00,21:16:00,70062,6,,0,0,21733.69455401,1
136,21:21:00,21:21:00,70082,7,,0,0,26054.12325917,1
136,21:24:00,21:24:00,70092,8,,0,0,28363.63117281,1
136,21:28:00,21:28:00,70102,9,,0,0,30512.62329786,1
136,21:31:00,21:31:00,70112,10,,0,0,31879.50093918,1
136,21:35:00,21:35:00,70122,11,,0,0,35212.82110523,1
136,21:39:00,21:39:00,70132,12,,0,0,37207.99317525,1
136,21:44:00,21:44:00,70142,13,,0,0,40700.61129692,1
136,21:51:00,21:51:00,70162,14,,0,0,46301.17800911,1
136,21:55:00,21:55:00,70172,15,,0,0,48312.56032380,1
136,21:59:00,21:59:00,70192,16,,0,0,50860.83022858,1
136,22:04:00,22:04:00,70202,17,,0,0,54800.51533953,1
136,22:09:00,22:09:00,70212,18,,0,0,57908.92961490,1
136,22:14:00,22:14:00,70222,19,,0,0,62221.44703504,1
136,22:18:00,22:18:00,70232,20,,0,0,65411.39080849,1
136,22:24:00,22:24:00,70242,21,,0,0,71301.07093998,1
136,22:32:00,22:32:00,70262,22,,0,0,75462.29656121,1
140,21:50:00,21:50:00,70012,1,,0,0,0.00000000,1
140,21:55:00,21:55:00,70022,2,,0,0,2521.94934933,1
140,22:00:00,22:00:00,70032,3,,0,0,7940.93034485,1
140,22:07:00,22:07:00,70042,4,,0,0,14613.27361600,1
140,22:11:00,22:11:00,70052,5,,0,0,17657.01202032,1
140,22:16:00,22:16:00,70062,6,,0,0,21733.69455401,1
140,22:21:00,22:21:00,70082,7,,0,0,26054.12325917,1
140,22:24:00,22:24:00,70092,8,,0,0,28363.63117281,1
140,22:28:00,22:28:00,70102,9,,0,0,30512.62329786,1
140,22:31:00,22:31:00,70112,10,,0,0,31879.50093918,1
140,22:35:00,22:35:00,70122,11,,0,0,35212.82110523,1
140,22:39:00,22:39:00,70132,12,,0,0,37207.99317525,1
140,22:44:00,22:44:00,70142,13,,0,0,40700.61129692,1
140,22:51:00,22:51:00,70162,14,,0,0,46301.17800911,1
140,22:55:00,22:55:00,70172,15,,0,0,48312.56032380,1
140,22:59:00,22:59:00,70192,16,,0,0,50860.83022858,1
140,23:04:00,23:04:00,70202,17,,0,0,54800.51533953,1
140,23:09:00,23:09:00,70212,18,,0,0,57908.92961490,1
140,23:14:00,23:14:00,70222,19,,0,0,62221.44703504,1
140,23:18:00,23:18:00,70232,20,,0,0,65411.39080849,1
140,23:24:00,23:24:00,70242,21,,0,0,71301.07093998,1
140,23:32:00,23:32:00,70262,22,,0,0,75462.29656121,1
144,22:44:00,22:44:00,70012,1,,0,0,0.00000000,1
144,22:49:00,22:49:00,70022,2,,0,0,2521.94934933,1
144,22:54:00,22:54:00,70032,3,,0,0,7940.93034485,1
144,23:01:00,23:01:00,70042,4,,0,0,14613.27361600,1
144,23:05:00,23:05:00,70052,5,,0,0,17657.01202032,1
144,23:10:00,23:10:00,70062,6,,0,0,21733.69455401,1
144,23:15:00,23:15:00,70082,7,,0,0,26054.12325917,1
144,23:18:00,23:18:00,70092,8,,0,0,28363.63117281,1
144,23:22:00,23:22:00,70102,9,,0,0,30512.62329786,1
144,23:25:00,23:25:00,70112,10,,0,0,31879.50093918,1
144,23:29:00,23:29:00,70122,11,,0,0,35212.82110523,1
144,23:32:00,23:32:00,70132,12,,0,0,37207.99317525,1
144,23:37:00,23:37:00,70142,13,,0,0,40700.61129692,1
144,23:43:00,23:43:00,70162,14,,0,0,46301.17800911,1
144,23:47:00,23:47:00,70172,15,,0,0,48312.56032380,1
144,23:51:00,23:51:00,70192,16,,0,0,50860.83022858,1
144,23:56:00,23:56:00,70202,17,,0,0,54800.51533953,1
144,24:01:00,24:01:00,70212,18,,0,0,57908.92961490,1
144,24:06:00,24:06:00,70222,19,,0,0,62221.44703504,1
144,24:10:00,24:10:00,70232,20,,0,0,65411.39080849,1
144,24:16:00,24:16:00,70242,21,,0,0,71301.07093998,1
144,24:24:00,24:24:00,70262,22,,0,0,75462.29656121,1
701,5:57:00,5:57:00,70261,1,,0,0,0.00000000,1
701,6:11:00,6:11:00,70211,2,,0,0,17535.57862892,1
701,6:19:00,6:19:00,70171,3,,0,0,27126.78907367,1
701,6:26:00,6:26:00,70141,4,,0,0,34737.92814088,1
701,6:34:00,6:34:00,70111,5,,0,0,43546.70242070,1
701,6:44:00,6:44:00,70061,6,,0,0,53665.77393624,1
701,7:03:00,7:03:00,70011,7,,0,0,75377.58365657,1
703,6:57:00,6:57:00,70261,1,,0,0,0.00000000,1
703,7:11:00,7:11:00,70211,2,,0,0,17535.57862892,1
703,7:19:00,7:19:00,70171,3,,0,0,27126.78907367,1
703,7:26:00,7:26:00,70141,4,,0,0,34737.92814088,1
703,7:34:00,7:34:00,70111,5,,0,0,43546.70242070,1
703,7:44:00,7:44:00,70061,6,,0,0,53665.77393624,1
703,8:03:00,8:03:00,70011,7,,0,0,75377.58365657,1
705,7:57:00,7:57:00,70261,1,,0,0,0.00000000,1
705,8:11:00,8:11:00,70211,2,,0,0,17535.57862892,1
705,8:19:00,8:19:00,70171,3,,0,0,27126.78907367,1
705,8:26:00,8:26:00,70141,4,,0,0,34737.92814088,1
705,8:34:00,8:34:00,70111,5,,0,0,43546.70242070,1
705,8:44:00,8:44:00,70061,6,,0,0,53665.77393624,1
705,9:03:00,9:03:00,70011,7,,0,0,75377.58365657,1
707,15:57:00,15:57:00,70261,1,,0,0,0.00000000,1
707,16:11:00,16:11:00,70211,2,,0,0,17535.57862892,1
707,16:19:00,16:19:00,70171,3,,0,0,27126.78907367,1
707,16:26:00,16:26:00,70141,4,,0,0,34737.92814088,1
707,16:34:00,16:34:00,70111,5,,0,0,43546.70242070,1
707,16:44:00,16:44:00,70061,6,,0,0,53665.77393624,1
707,16:58:00,16:58:00,70021,7,,0,0,72872.03662985,1
707,17:03:00,17:03:00,70011,8,,0,0,75422.56531460,1
709,16:57:00,16:57:00,70261,1,,0,0,0.00000000,1
709,17:11:00,17:11:00,70211,2,,0,0,17535.57862892,1
709,17:19:00,17:19:00,70171,3,,0,0,27126.78907367,1
709,17:26:00,17:26:00,70141,4,,0,0,34737.92814088,1
709,17:34:00,17:34:00,70111,5,,0,0,43546.70242070,1
709,17:44:00,17:44:00,70061,6,,0,0,53665.77393624,1
709,17:58:00,17:58:00,70021,7,,0,0,72872.03662985,1
709,18:03:00,18:03:00,70011,8,,0,0,75422.56531460,1
711,17:57:00,17:57:00,70261,1,,0,0,0.00000000,1
711,18:11:00,18:11:00,70211,2,,0,0,17535.57862892,1
711,18:19:00,18:19:00,70171,3,,0,0,27126.78907367,1
711,18:26:00,18:26:00,70141,4,,0,0,34737.92814088,1
711,18:34:00,18:34:00,70111,5,,0,0,43546.70242070,1
711,18:44:00,18:44:00,70061,6,,0,0,53665.77393624,1
711,18:58:00,18:58:00,70021,7,,0,0,72872.03662985,1
711,19:03:00,19:03:00,70011,8,,0,0,75422.56531460,1
708,16:04:00,16:04:00,70012,1,,0,0,0.00000000,1
708,16:22:00,16:22:00,70062,2,,0,0,21663.71635004,1
708,16:31:00,16:31:00,70112,3,,0,0,31781.85625413,1
708,16:39:00,16:39:00,70142,4,,0,0,40592.10031020,1
708,16:47:00,16:47:00,70172,5,,0,0,48202.50731655,1
708,16:55:00,16:55:00,70212,6,,0,0,57795.01290393,1
708,17:09:00,17:09:00,70262,7,,0,0,75326.72285558,1
710,17:04:00,17:04:00,70012,1,,0,0,0.00000000,1
710,17:22:00,17:22:00,70062,2,,0,0,21663.71635004,1
710,17:31:00,17:31:00,70112,3,,0,0,31781.85625413,1
710,17:39:00,17:39:00,70142,4,,0,0,40592.10031020,1
710,17:47:00,17:47:00,70172,5,,0,0,48202.50731655,1
710,17:55:00,17:55:00,70212,6,,0,0,57795.01290393,1
710,18:09:00,18:09:00,70262,7,,0,0,75326.72285558,1
712,18:04:00,18:04:00,70012,1,,0,0,0.00000000,1
712,18:22:00,18:22:00,70062,2,,0,0,21663.71635004,1
712,18:31:00,18:31:00,70112,3,,0,0,31781.85625413,1
712,18:39:00,18:39:00,70142,4,,0,0,40592.10031020,1
712,18:47:00,18:47:00,70172,5,,0,0,48202.50731655,1
712,18:55:00,18:55:00,70212,6,,0,0,57795.01290393,1
712,19:09:00,19:09:00,70262,7,,0,0,75326.72285558,1
702,6:04:00,6:04:00,70012,1,,0,0,0.00000000,1
702,6:09:00,6:09:00,70022,2,,0,0,2521.94934933,1
702,6:23:00,6:23:00,70062,3,,0,0,21728.61158667,1
702,6:32:00,6:32:00,70112,4,,0,0,31846.75149077,1
702,6:39:00,6:39:00,70142,5,,0,0,40656.99554683,1
702,6:47:00,6:47:00,70172,6,,0,0,48267.40255318,1
702,6:55:00,6:55:00,70212,7,,0,0,57859.90814056,1
702,7:10:00,7:10:00,70262,8,,0,0,75391.61809220,1
704,7:04:00,7:04:00,70012,1,,0,0,0.00000000,1
704,7:09:00,7:09:00,70022,2,,0,0,2521.94934933,1
704,7:23:00,7:23:00,70062,3,,0,0,21728.61158667,1
704,7:32:00,7:32:00,70112,4,,0,0,31846.75149077,1
704,7:39:00,7:39:00,70142,5,,0,0,40656.99554683,1
704,7:47:00,7:47:00,70172,6,,0,0,48267.40255318,1
704,7:55:00,7:55:00,70212,7,,0,0,57859.90814056,1
704,8:10:00,8:10:00,70262,8,,0,0,75391.61809220,1
706,8:04:00,8:04:00,70012,1,,0,0,0.00000000,1
706,8:09:00,8:09:00,70022,2,,0,0,2521.94934933,1
706,8:23:00,8:23:00,70062,3,,0,0,21728.61158667,1
706,8:32:00,8:32:00,70112,4,,0,0,31846.75149077,1
706,8:39:00,8:39:00,70142,5,,0,0,40656.99554683,1
706,8:47:00,8:47:00,70172,6,,0,0,48267.40255318,1
706,8:55:00,8:55:00,70212,7,,0,0,57859.90814056,1
706,9:09:00,9:09:00,70262,8,,0,0,75391.61809220,1
